artist_name,occurrences,theme_weight
danny gokey,1,0.903063823
woodkid,1,0.965648508
new politics,1,0.92111767
natalia kills,1,0.988522184
mutabaruka,1,0.996491228
black veil brides,1,0.929573556
têtes raides,1,0.997922438
duane stephenson,1,0.928185813
tami chynn,1,0.892851789
nelly furtado,1,0.79181836
cute is what we aim for,1,0.936035144
toko tasi,1,0.733321116
the red jumpsuit apparatus,1,0.953078588
ranking dread,1,0.966864856
alexi murdoch,1,0.997678019
matchbook romance,1,0.996904025
pressure,1,0.997411562
the icicle works,1,0.826357531
alaine,1,0.99368421
fidel nadal,1,0.995356037
this providence,1,0.997076023
natural incense,1,0.948915361
rick ross,1,0.998001332
diego roots,1,0.965444247
petey pablo,1,0.926506251
fantan mojah,1,0.997678018
secondhand serenade,1,0.9127351
the last goodnight,1,0.903672388
mad cobra,1,0.922559716
steven & coconuttreez,1,0.893994917
mattafix,1,0.979384056
missy higgins,1,0.996963563
pretty ricky,1,0.997922437
scissor sisters,1,0.976076967
bag of toys,1,0.761127142
beirut,1,0.996411483
jordin sparks,1,0.975430332
cartel,1,0.997368421
brick & lace,1,0.998388829
la secta allstar,1,0.996411483
thom yorke,1,0.951849598
quietdrive,1,0.941764512
judy mowatt,1,0.996777658
josh heinrichs,1,0.97776703
riddim,1,0.996710526
anberlin,1,0.987056843
staylefish,1,0.967297206
james blunt,1,0.982968912
the skints,1,0.951835435
barefoot truth,1,0.963589162
"nas & damian ""jr. gong"" marley",1,0.990534131
serani,1,0.872213466
gappy ranks,1,0.941568088
anna nalick,1,0.883807683
sig ragga,1,0.982717989
tessanne chin,1,0.89817685
wolf parade,1,0.998302207
raheem devaughn,1,0.825369461
o.a.r.,1,0.81016249
imogen heap,1,0.942776592
huey,1,0.870030605
ali campbell,1,0.997678019
gotye,1,0.904365472
anti-flag,1,0.995951417
michael wong,1,0.997807017
letoya,1,0.829356139
sister hazel,1,0.998388829
grin department,1,0.997532895
"tito ""el bambino""",1,0.916538296
gentleman's dub club,1,0.948009249
voxtrot,1,0.998577525
michael prophet,1,0.996328029
silverstein,1,0.996963562
bubaseta,1,0.85622636
chapter 11,1,0.998164015
the mountain goats,1,0.983937223
j. holiday,1,0.998320268
long beach shortbus,1,0.984150808
jay sean,1,0.963734066
hellogoodbye,1,0.997277677
cham,1,0.858023161
kolohe kai,1,0.997180451
ashley tisdale,1,0.99777613
danity kane,1,0.750473485
carolina liar,1,0.860384147
indio i,1,0.996240601
majek fashek,1,0.998524348
fever ray,1,0.845655228
the academy is...,1,0.830971389
"sergio vega ""el shaka""",1,0.969351898
pitch black,1,0.880307969
los pericos,1,0.987854251
delroy wilson,1,0.996777658
terry linen,1,0.981924387
bibio,1,0.992822966
a rocket to the moon,1,0.878907666
kaskade,1,0.99368421
ballyhoo,1,0.932061115
boys like girls,1,0.985383082
lily allen,1,0.916603379
schuyler fisk,1,0.915348529
herbs,1,0.708068969
richie stephens,1,0.914392663
warpaint,1,0.796400639
noah and the whale,1,0.996411483
keri hilson,1,0.898367264
metric,1,0.863007192
tony curtis,1,0.934898655
mad lion,1,0.997866287
general levy,1,0.921580514
dave collins,1,0.891604243
sammy dread,1,0.998283753
david cook,1,0.998320269
2 pistols,1,0.902680214
joe dukie & dj fitchie,1,0.933840676
lloyd brown,1,0.996148909
the-dream,1,0.930518405
blue foundation,1,0.994906621
the bird and the bee,1,0.981514824
parokya ni edgar,1,0.917330983
metro station,1,0.865293481
batch,1,0.979433325
unity pacific,1,0.994555354
leona lewis,1,0.99833795
kora,1,0.977443609
september,1,0.641297046
holy piby,1,0.984210525
antidoping,1,0.995951417
fly my pretties,1,0.876215046
deer tick,1,0.982373098
m.i.a.,1,0.75466706
errol dunkley,1,0.996842105
mikey spice,1,0.997949419
the radioactive sago project,1,0.995215311
webbie,1,0.998577525
eric hutchinson,1,0.918173803
empire of the sun,1,0.785131227
everton blender,1,0.994555354
paper lace,1,0.998481781
atomic rooster,1,0.997493734
rich boy,1,0.926510641
nesian mystik,1,0.904512305
mims,1,0.983833024
jon mclaughlin,1,0.973595851
timbaland,1,0.943930398
glen hansard,1,0.96666935
tropical depression,1,0.99757085
kalimba,1,0.984244841
moose dawa,1,0.997493734
ajmw,1,0.84090966
klim,1,0.976935375
sophie milman,1,0.995951417
chelsea cutler,1,0.893128008
jessie reyez,1,0.758182203
eric darius,1,0.838143657
maggie lindemann,1,0.998436686
gail jhonson,1,0.902440206
rex orange county,1,0.899300902
the rippingtons,1,0.921052632
nicola conte,1,0.998705781
dennis lloyd,1,0.938962419
georgia anne muldrow,1,0.917259873
ancient astronauts,1,0.925098774
sza,1,0.953620769
jessy j,1,0.93615295
jhene aiko,1,0.989270005
origin,1,0.943865209
brenda boykin,1,0.934679214
zuco 103,1,0.749583057
alfonso ponticelli,1,0.948034426
rodney hunter,1,0.997744361
kina grannis,1,0.853416528
jackiem joyner,1,0.91915399
gary smith,1,0.980263158
jay rock,1,0.998245614
olivia o'brien,1,0.956418468
sinne eeg,1,0.995356037
paolo fresu,1,0.927631579
zara larsson,1,0.996777658
susie arioli,1,0.994736842
ansel elgort,1,0.998510427
ethel waters,1,0.836086583
jp cooper,1,0.965606524
club des belugas,1,0.996842105
susan wong,1,0.996052631
davido,1,0.950923231
saint privat,1,0.881775419
james tw,1,0.997411562
jehro,1,0.952504254
cindy bradley,1,0.962236186
adani & wolf,1,0.843563507
terrace martin,1,0.962348023
helen kane,1,0.725100481
bebo best,1,0.996777658
wildcookie,1,0.994360902
ry cooder & v.m. bhatt,1,0.933479304
algorythmik,1,0.960526316
fredrik kronkvist,1,0.99757085
beyond creation,1,0.986842105
jazz spastiks,1,0.994736842
the shaolin afronauts,1,0.995488722
gabin,1,0.794657693
ibrahim maalouf,1,0.977005872
kool&klean,1,0.995065789
lack of afro,1,0.970657372
phora,1,0.927576734
darren rahn,1,0.881558022
nekta,1,0.930225698
benny berigan,1,0.960091818
dirty honkers,1,0.990712074
christian scott atunde adjuah,1,0.929588253
shigeto,1,0.905155279
kim waters,1,0.9446683
sound nomaden,1,0.998320269
illenium,1,0.997607655
paul motian,1,0.996904025
nikki yanofsky,1,0.998001332
gretchen parlato,1,0.994906621
charli xcx,1,0.970638605
second date,1,0.961662544
julia michaels,1,0.980263158
jane monheit,1,0.996842105
niykee heaton,1,0.905454053
joyner lucas,1,0.902261475
yonderboi,1,0.954352704
runaway june,1,0.965361367
robert glasper,1,0.884876555
clairo,1,0.7375367
sola rosa,1,0.695511923
finneas,1,0.997975708
no blues,1,0.901468975
ann hampton callaway,1,0.997837058
tito nieves,1,0.95515208
notd,1,0.897016369
darondo,1,0.976346231
88rising,1,0.894907287
megan thee stallion,1,0.943721911
gianni & kyle,1,0.99849624
sunn 0))),1,0.986842105
karin krog,1,0.996904025
kids see ghosts,1,0.930399018
candiria,1,0.93084052
quo vadis,1,0.996963563
sporto kantès,1,0.993135011
amp fiddler,1,0.892105263
bunk johnson,1,0.978955539
mabel,1,0.998436686
why don't we,1,0.964375142
brad mehldau trio,1,0.995732575
emanon,1,0.998264893
anthony wonsey trio,1,0.977443609
dreamville,1,0.897855563
labrinth,1,0.996328029
naomi scott,1,0.977289492
susumu yokota,1,0.718078378
fennesz,1,0.960315389
lanco,1,0.844376845
pewdiepie,1,0.997129186
paul brown,1,0.993135011
tinashe,1,0.875619231
pacha massive,1,0.881577727
alesso,1,0.998120301
au/ra,1,0.954286909
ike quebec,1,0.971743975
nils landgren funk unit,1,0.995065789
surfaces,1,0.997643362
eric marienthal,1,0.972886345
rico nasty,1,0.969247024
seeb,1,0.998388829
jid,1,0.963902315
abbey lincoln,1,0.960568498
bob baldwin,1,0.957749595
the juju orchestra,1,0.980083323
gypsy swing revue,1,0.996328029
lollo meier,1,0.948257158
the bamboos,1,0.994152047
euge groove,1,0.968630962
alif tree,1,0.996328029
walter beasley,1,0.96011961
cyne,1,0.898685405
moka only,1,0.910311534
visioneers,1,0.980862335
naoki kenji,1,0.939313326
ayokay,1,0.98651833
girl in red,1,0.940627951
medeski scofield martin & wood,1,0.964632281
quavo,1,0.970686121
marc moulin,1,0.997129187
jojo effect,1,0.996777658
malene mortensen,1,0.990131579
scott grooves,1,0.752791069
radio citizen,1,0.983740285
electronic swing orchestra,1,0.996777658
jonathan fritzén,1,0.97368421
john surman,1,0.998001332
skizzy mars,1,0.902973193
roberto musci,1,0.977889914
awon,1,0.977035616
twice,1,0.997744361
kiefer,1,0.813941216
charlotte dos santos,1,0.667025752
steve kuhn,1,0.996240601
roy woods,1,0.903352487
jaared,1,0.774690536
disperse,1,0.992105263
minthaze,1,0.905386882
allie x,1,0.976249805
josé james,1,0.992105263
el michels affair,1,0.992105263
carly rae jepsen,1,0.907897808
lando chill,1,0.92177035
ezra collective,1,0.979377655
terence blanchard,1,0.951606766
maple syrup,1,0.996411483
hidden spheres,1,0.691729324
pete josef,1,0.996963563
smokey joe & the kid,1,0.922894813
sheppard,1,0.890664617
willow,1,0.983992709
mike stud,1,0.973046924
suff daddy,1,0.998421053
seamus blake,1,0.86848296
don philippe,1,0.846699917
anomaly,1,0.940344466
annella,1,0.938799548
lil dicky,1,0.986842105
marc e. bassy,1,0.987715229
catherine russell,1,0.997975708
jon batiste,1,0.830955217
magnus lindgren,1,0.936311633
dramadigs,1,0.997368421
nestor torres,1,0.958996263
wolfgang lohr,1,0.996411483
misterwives,1,0.914284995
braxton cook,1,0.952584923
riley richard,1,0.921052632
masayoshi takanaka,1,0.997453311
walt weiskopf,1,0.978322886
emapea,1,0.945687786
sam gendel,1,0.934757205
fetty wap,1,0.996842105
dj grumble,1,0.794907109
joey alexander,1,0.96617259
drwn.,1,0.960516747
ol' burger beats,1,0.98647806
action bronson,1,0.896589647
owane,1,0.996240601
ardhito pramono,1,0.95566319
bill charlap trio,1,0.996328029
children of zeus,1,0.998320269
jitwam,1,0.908754374
oofoe,1,0.987963966
danny black,1,0.996567506
deorro,1,0.920848801
san holo,1,0.993684211
rudemanners,1,0.978784117
musicmusicmusic,1,0.906921977
abstract orchestra,1,0.998283753
sons of kemet,1,0.857237367
melodiesinfonie,1,0.975725323
jazzotron,1,0.937895049
pisk,1,0.992356789
r+r=now,1,0.899167607
belly,1,0.986013632
sly5thave,1,0.851623426
lany,1,0.977205429
astrid s,1,0.954695924
jon kennedy,1,0.973684211
timeflies,1,0.913990006
grupo maximo grado,1,0.888778213
gryffin,1,0.923116954
parov stelar trio,1,0.984210526
solange,1,0.961480766
skeewiff,1,0.94744242
jan lundgren trio,1,0.996148909
legado 7,1,0.998510427
christian mcbride,1,0.952887457
scale the summit,1,0.903387797
jonathan kreisberg,1,0.946422646
alice russell,1,0.911299094
dj cam quartet,1,0.995065789
ab-soul,1,0.89077199
toni romiti,1,0.997975708
polkadot cadaver,1,0.995732574
dj harrison,1,0.997368421
mr.b the gentleman rhymer,1,0.966480882
maucoli,1,0.998510427
sabrina carpenter,1,0.867225276
alice francis,1,0.81166034
jeff loomis,1,0.995844875
martin garrix,1,0.864332047
lukas graham,1,0.998590225
peter appleyard,1,0.995732575
intronaut,1,0.990712074
dojo cuts,1,0.792671276
whethan,1,0.994152046
the 49ers,1,0.964748848
cachao,1,0.976730011
fort knox five,1,0.768776826
dnce,1,0.897095705
dodie,1,0.950306769
twenty88,1,0.886099899
duke dumont,1,0.998538012
the souljazz orchestra,1,0.998245614
kalabrese,1,0.995951417
james tillman,1,0.994736842
zaz,1,0.964635081
lizzo,1,0.998564593
quinn xcii,1,0.93806829
mocky,1,0.953509985
miia,1,0.964938178
madeintyo,1,0.876874521
el gran combo de puerto rico,1,0.996842105
villain park,1,0.954135012
degiheugi,1,0.941641178
abul mogard,1,0.783706114
hayden james,1,0.997975708
the rosenberg trio,1,0.996904025
butcher brown,1,0.979582163
slowy,1,0.895719679
sungazer,1,0.985645933
ookay,1,0.971546868
brent faiyaz,1,0.998705781
buttering trio,1,0.995065789
anti-lilly & phoniks,1,0.984613523
matthew halsall,1,0.640370456
damu the fudgemunk,1,0.837346331
shaun escoffery,1,0.996052632
toco,1,0.998320268
nubiyan twist,1,0.990345137
birdtalker,1,0.627937925
william basinski,1,0.890927381
curtis stigers,1,0.994152047
horst jankowski and his studio orchestra,1,0.957229223
brian blade & the fellowship band,1,0.905920077
takuya kuroda,1,0.998481781
$uicideboy$,1,0.771550274
